Member_number,Date,productId,items,productName,price,Category,total_payment,Year-Month
1636,2015-05-04,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-05
2443,2015-01-12,9,2,frankfurter,5.5,Fresh Food,11.0,2015-01
4911,2015-01-07,23,1,pork,7.2,Fresh Food,7.2,2015-01
3835,2015-09-16,18,3,yogurt,2.2,Dairy,6.6000000000000005,2015-09
2363,2015-05-22,8,1,beef,19.5,Fresh Food,19.5,2015-05
2344,2015-04-19,29,1,ham,15.2,Fresh Food,15.2,2015-04
3911,2015-02-15,9,2,frankfurter,5.5,Fresh Food,11.0,2015-02
1450,2015-07-08,21,2,hamburger meat,12.3,Fresh Food,24.6,2015-07
3495,2015-11-18,56,1,white wine,14.2,Beverages,14.2,2015-11
1625,2015-11-27,13,1,packaged fruit/vegetables,3.5,Fresh Food,3.5,2015-11
3265,2015-12-09,15,2,specialty bar,5.2,Bakery & Sweets,10.4,2015-12
3247,2015-11-01,104,3,cat food,11.2,Pet Care,33.599999999999994,2015-11
1777,2015-07-08,48,2,finished products,6.5,Frozen & Processed Food,13.0,2015-07
1862,2015-09-05,23,1,pork,7.2,Fresh Food,7.2,2015-09
2942,2015-02-01,23,3,pork,7.2,Fresh Food,21.6,2015-02
2932,2015-01-22,22,1,root vegetables,1.8,Fresh Food,1.8,2015-01
4049,2015-08-01,1,3,tropical fruit,7.8,Fresh Food,23.4,2015-08
1954,2015-08-06,23,1,pork,7.2,Fresh Food,7.2,2015-08
2321,2015-06-16,50,3,bottled beer,1.8,Beverages,5.4,2015-06
2930,2015-03-23,2,3,whole milk,1.8,Dairy,5.4,2015-03
3214,2015-03-27,16,1,butter milk,6.1,Dairy,6.1,2015-03
4877,2015-06-20,19,3,sausage,3.1,Fresh Food,9.3,2015-06
1277,2015-06-07,2,2,whole milk,1.8,Dairy,3.6,2015-06
2239,2015-12-13,2,1,whole milk,1.8,Dairy,1.8,2015-12
4929,2015-03-26,28,2,misc. beverages,1.2,Beverages,2.4,2015-03
1390,2015-03-02,115,1,waffles,2.5,Bakery & Sweets,2.5,2015-03
1870,2015-09-09,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,2015-09
3405,2015-04-03,56,3,white wine,14.2,Beverages,42.599999999999994,2015-04
2338,2015-12-08,25,3,canned beer,1.1,Beverages,3.3000000000000003,2015-12
3504,2015-07-06,22,2,root vegetables,1.8,Fresh Food,3.6,2015-07
3405,2015-04-13,58,2,ice cream,1.8,Frozen & Processed Food,3.6,2015-04
2512,2015-09-02,41,1,processed cheese,6.4,Dairy,6.4,2015-09
4038,2015-11-06,1,1,tropical fruit,7.8,Fresh Food,7.8,2015-11
1759,2015-09-26,29,2,ham,15.2,Fresh Food,30.4,2015-09
2813,2015-10-01,19,2,sausage,3.1,Fresh Food,6.2,2015-10
1733,2015-03-18,27,2,coffee,8.5,Beverages,17.0,2015-03
1913,2015-08-18,3,1,pip fruit,3.0,Fresh Food,3.0,2015-08
4864,2015-03-27,2,1,whole milk,1.8,Dairy,1.8,2015-03
4812,2015-05-27,38,3,soda,0.8,Beverages,2.4000000000000004,2015-05
3042,2015-10-05,2,2,whole milk,1.8,Dairy,3.6,2015-10
4988,2015-10-04,49,3,beverages,1.1,Beverages,3.3000000000000003,2015-10
4486,2015-07-21,96,1,hygiene articles,7.5,Household & Hygiene,7.5,2015-07
4069,2015-05-03,23,1,pork,7.2,Fresh Food,7.2,2015-05
4600,2015-07-14,80,3,salty snack,0.5,Snacks,1.5,2015-07
3588,2015-05-05,3,2,pip fruit,3.0,Fresh Food,6.0,2015-05
4175,2015-01-29,51,2,dessert,1.15,Bakery & Sweets,2.3,2015-01
2599,2015-07-30,56,2,white wine,14.2,Beverages,28.4,2015-07
4671,2015-07-15,125,2,instant coffee,4.9,Frozen & Processed Food,9.8,2015-07
2270,2015-06-09,24,3,pastry,3.1,Bakery & Sweets,9.3,2015-06
2494,2015-05-05,25,3,canned beer,1.1,Beverages,3.3000000000000003,2015-05
1406,2015-12-28,19,1,sausage,3.1,Fresh Food,3.1,2015-12
3910,2015-12-18,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-12
3358,2015-02-21,52,2,dog food,12.6,Pet Care,25.2,2015-02
1943,2015-01-14,10,2,chicken,7.2,Fresh Food,14.4,2015-01
1995,2015-06-12,38,3,soda,0.8,Beverages,2.4000000000000004,2015-06
4666,2015-02-24,125,2,instant coffee,4.9,Frozen & Processed Food,9.8,2015-02
1994,2015-03-11,2,3,whole milk,1.8,Dairy,5.4,2015-03
4892,2015-01-09,7,2,citrus fruit,1.5,Fresh Food,3.0,2015-01
3531,2015-08-29,107,2,liver loaf,8.5,Fresh Food,17.0,2015-08
1148,2015-04-15,19,1,sausage,3.1,Fresh Food,3.1,2015-04
1787,2015-10-31,48,2,finished products,6.5,Frozen & Processed Food,13.0,2015-10
4215,2015-05-31,25,2,canned beer,1.1,Beverages,2.2,2015-05
2158,2015-08-01,29,1,ham,15.2,Fresh Food,15.2,2015-08
2510,2015-09-29,38,3,soda,0.8,Beverages,2.4000000000000004,2015-09
3180,2015-10-19,24,3,pastry,3.1,Bakery & Sweets,9.3,2015-10
3207,2015-08-08,1,2,tropical fruit,7.8,Fresh Food,15.6,2015-08
1226,2015-11-12,7,3,citrus fruit,1.5,Fresh Food,4.5,2015-11
1682,2015-06-25,3,2,pip fruit,3.0,Fresh Food,6.0,2015-06
1509,2015-11-04,18,1,yogurt,2.2,Dairy,2.2,2015-11
2364,2015-06-21,22,1,root vegetables,1.8,Fresh Food,1.8,2015-06
4679,2015-11-10,115,2,waffles,2.5,Bakery & Sweets,5.0,2015-11
4324,2015-01-05,19,1,sausage,3.1,Fresh Food,3.1,2015-01
3497,2015-06-14,38,1,soda,0.8,Beverages,0.8,2015-06
1008,2015-07-21,38,2,soda,0.8,Beverages,1.6,2015-07
4572,2015-10-29,2,2,whole milk,1.8,Dairy,3.6,2015-10
4030,2015-07-04,19,1,sausage,3.1,Fresh Food,3.1,2015-07
2422,2015-08-12,19,3,sausage,3.1,Fresh Food,9.3,2015-08
2694,2015-11-24,2,3,whole milk,1.8,Dairy,5.4,2015-11
3481,2015-08-03,23,2,pork,7.2,Fresh Food,14.4,2015-08
3821,2015-01-03,2,2,whole milk,1.8,Dairy,3.6,2015-01
3752,2015-08-20,2,3,whole milk,1.8,Dairy,5.4,2015-08
3262,2015-12-08,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2015-12
1370,2015-06-28,2,3,whole milk,1.8,Dairy,5.4,2015-06
1090,2015-08-31,139,3,whisky,28.5,Beverages,85.5,2015-08
3862,2015-11-18,44,3,newspapers,3.2,Specialty & Seasonal,9.600000000000001,2015-11
4495,2015-04-08,149,3,rubbing alcohol,2.5,Household & Hygiene,7.5,2015-04
2492,2015-11-01,29,2,ham,15.2,Fresh Food,30.4,2015-11
4688,2015-08-01,19,2,sausage,3.1,Fresh Food,6.2,2015-08
3633,2015-07-14,50,1,bottled beer,1.8,Beverages,1.8,2015-07
3709,2015-08-08,23,1,pork,7.2,Fresh Food,7.2,2015-08
1220,2015-02-09,53,1,specialty chocolate,18.8,Bakery & Sweets,18.8,2015-02
4236,2015-11-25,9,1,frankfurter,5.5,Fresh Food,5.5,2015-11
3308,2015-08-19,150,3,nut snack,4.9,Snacks,14.700000000000001,2015-08
1183,2015-06-12,50,2,bottled beer,1.8,Beverages,3.6,2015-06
1999,2015-08-24,28,2,misc. beverages,1.2,Beverages,2.4,2015-08
4828,2015-10-11,23,1,pork,7.2,Fresh Food,7.2,2015-10
3608,2015-10-12,2,1,whole milk,1.8,Dairy,1.8,2015-10
3983,2015-09-09,14,3,chocolate,11.5,Bakery & Sweets,34.5,2015-09
3460,2015-07-24,22,3,root vegetables,1.8,Fresh Food,5.4,2015-07
1703,2015-02-21,115,1,waffles,2.5,Bakery & Sweets,2.5,2015-02
3002,2015-08-13,7,2,citrus fruit,1.5,Fresh Food,3.0,2015-08
4836,2015-08-17,23,2,pork,7.2,Fresh Food,14.4,2015-08
1561,2015-06-05,77,2,dish cleaner,2.5,Household & Hygiene,5.0,2015-06
4731,2015-04-04,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2015-04
3812,2015-11-13,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-11
2097,2015-10-01,10,3,chicken,7.2,Fresh Food,21.6,2015-10
4986,2015-01-28,23,3,pork,7.2,Fresh Food,21.6,2015-01
4742,2015-11-15,49,1,beverages,1.1,Beverages,1.1,2015-11
2502,2015-04-15,38,3,soda,0.8,Beverages,2.4000000000000004,2015-04
1135,2015-07-10,19,1,sausage,3.1,Fresh Food,3.1,2015-07
2403,2015-02-14,9,2,frankfurter,5.5,Fresh Food,11.0,2015-02
4234,2015-07-17,2,2,whole milk,1.8,Dairy,3.6,2015-07
4068,2015-12-11,50,2,bottled beer,1.8,Beverages,3.6,2015-12
2311,2015-06-30,14,3,chocolate,11.5,Bakery & Sweets,34.5,2015-06
1353,2015-01-21,57,1,meat,8.5,Fresh Food,8.5,2015-01
3251,2015-07-05,8,2,beef,19.5,Fresh Food,39.0,2015-07
1748,2015-03-08,3,1,pip fruit,3.0,Fresh Food,3.0,2015-03
1638,2015-03-12,2,2,whole milk,1.8,Dairy,3.6,2015-03
2170,2015-02-10,50,3,bottled beer,1.8,Beverages,5.4,2015-02
3903,2015-02-06,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-02
1245,2015-06-27,38,1,soda,0.8,Beverages,0.8,2015-06
3237,2015-06-28,64,3,UHT-milk,2.1,Dairy,6.300000000000001,2015-06
2843,2015-10-12,3,3,pip fruit,3.0,Fresh Food,9.0,2015-10
3095,2015-10-13,7,1,citrus fruit,1.5,Fresh Food,1.5,2015-10
4076,2015-05-22,57,2,meat,8.5,Fresh Food,17.0,2015-05
1298,2015-06-23,10,3,chicken,7.2,Fresh Food,21.6,2015-06
4591,2015-06-13,108,1,zwieback,12.3,Snacks,12.3,2015-06
3592,2015-10-28,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-10
1305,2015-05-23,19,3,sausage,3.1,Fresh Food,9.3,2015-05
4326,2015-11-06,13,3,packaged fruit/vegetables,3.5,Fresh Food,10.5,2015-11
3189,2015-02-03,18,3,yogurt,2.2,Dairy,6.6000000000000005,2015-02
1991,2015-02-10,23,1,pork,7.2,Fresh Food,7.2,2015-02
2091,2015-08-02,58,1,ice cream,1.8,Frozen & Processed Food,1.8,2015-08
3100,2015-03-06,8,1,beef,19.5,Fresh Food,19.5,2015-03
4984,2015-04-26,50,3,bottled beer,1.8,Beverages,5.4,2015-04
4444,2015-10-06,38,3,soda,0.8,Beverages,2.4000000000000004,2015-10
4678,2015-12-17,57,3,meat,8.5,Fresh Food,25.5,2015-12
1670,2015-11-22,42,1,fish,10.2,Fresh Food,10.2,2015-11
3214,2015-01-14,1,3,tropical fruit,7.8,Fresh Food,23.4,2015-01
2772,2015-03-18,1,2,tropical fruit,7.8,Fresh Food,15.6,2015-03
4343,2015-12-21,75,3,frozen vegetables,2.5,Frozen & Processed Food,7.5,2015-12
4351,2015-08-21,4,2,other vegetables,0.8,Fresh Food,1.6,2015-08
1598,2015-03-02,22,3,root vegetables,1.8,Fresh Food,5.4,2015-03
4469,2015-10-18,42,1,fish,10.2,Fresh Food,10.2,2015-10
1788,2015-12-05,64,3,UHT-milk,2.1,Dairy,6.300000000000001,2015-12
3768,2015-08-01,26,2,berries,10.8,Fresh Food,21.6,2015-08
4661,2015-03-01,54,2,condensed milk,3.5,Dairy,7.0,2015-03
3801,2015-08-17,72,3,salt,0.7,Pantry Staples,2.0999999999999996,2015-08
4109,2015-10-04,25,2,canned beer,1.1,Beverages,2.2,2015-10
2485,2015-03-24,3,2,pip fruit,3.0,Fresh Food,6.0,2015-03
2365,2015-06-11,19,1,sausage,3.1,Fresh Food,3.1,2015-06
2602,2015-02-08,19,3,sausage,3.1,Fresh Food,9.3,2015-02
2391,2015-12-05,36,3,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,2015-12
3483,2015-09-08,26,3,berries,10.8,Fresh Food,32.400000000000006,2015-09
2512,2015-01-31,61,2,liquor,8.5,Beverages,17.0,2015-01
2652,2015-08-01,18,3,yogurt,2.2,Dairy,6.6000000000000005,2015-08
1777,2015-12-03,18,3,yogurt,2.2,Dairy,6.6000000000000005,2015-12
4007,2015-12-23,7,1,citrus fruit,1.5,Fresh Food,1.5,2015-12
2653,2015-04-17,20,1,brown bread,0.8,Bakery & Sweets,0.8,2015-04
2703,2015-09-21,29,1,ham,15.2,Fresh Food,15.2,2015-09
4322,2015-11-14,69,2,domestic eggs,1.25,Fresh Food,2.5,2015-11
2270,2015-02-04,1,3,tropical fruit,7.8,Fresh Food,23.4,2015-02
2306,2015-10-09,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2015-10
1539,2015-09-27,3,1,pip fruit,3.0,Fresh Food,3.0,2015-09
2517,2015-12-12,1,1,tropical fruit,7.8,Fresh Food,7.8,2015-12
3254,2015-10-19,68,3,photo/film,11.9,Household & Hygiene,35.7,2015-10
1711,2015-03-21,50,3,bottled beer,1.8,Beverages,5.4,2015-03
2560,2015-06-07,2,3,whole milk,1.8,Dairy,5.4,2015-06
4891,2015-10-06,10,2,chicken,7.2,Fresh Food,14.4,2015-10
1622,2015-02-12,25,2,canned beer,1.1,Beverages,2.2,2015-02
1028,2015-06-02,66,1,onions,1.3,Fresh Food,1.3,2015-06
1416,2015-08-22,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-08
1037,2015-12-16,9,1,frankfurter,5.5,Fresh Food,5.5,2015-12
4293,2015-04-23,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-04
3054,2015-04-09,56,3,white wine,14.2,Beverages,42.599999999999994,2015-04
4467,2015-04-23,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-04
4811,2015-11-02,25,2,canned beer,1.1,Beverages,2.2,2015-11
4749,2015-02-15,1,2,tropical fruit,7.8,Fresh Food,15.6,2015-02
1825,2015-11-21,12,3,fruit/vegetable juice,2.1,Beverages,6.300000000000001,2015-11
4685,2015-07-19,26,1,berries,10.8,Fresh Food,10.8,2015-07
3621,2015-07-14,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-07
3219,2015-08-04,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-08
1444,2015-12-29,57,1,meat,8.5,Fresh Food,8.5,2015-12
1698,2015-07-22,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-07
3328,2015-04-15,29,1,ham,15.2,Fresh Food,15.2,2015-04
3704,2015-04-30,14,2,chocolate,11.5,Bakery & Sweets,23.0,2015-04
4124,2015-09-09,9,2,frankfurter,5.5,Fresh Food,11.0,2015-09
4357,2015-10-10,41,1,processed cheese,6.4,Dairy,6.4,2015-10
2073,2015-04-30,5,2,rolls/buns,1.2,Bakery & Sweets,2.4,2015-04
4192,2015-09-12,100,2,chewing gum,0.5,Specialty & Seasonal,1.0,2015-09
3890,2015-10-26,22,1,root vegetables,1.8,Fresh Food,1.8,2015-10
3147,2015-12-24,1,2,tropical fruit,7.8,Fresh Food,15.6,2015-12
4550,2015-01-30,39,3,detergent,5.5,Household & Hygiene,16.5,2015-01
3183,2015-08-07,1,3,tropical fruit,7.8,Fresh Food,23.4,2015-08
1878,2015-10-17,19,1,sausage,3.1,Fresh Food,3.1,2015-10
2523,2015-02-12,38,2,soda,0.8,Beverages,1.6,2015-02
2227,2015-06-20,103,3,semi-finished bread,1.1,Frozen & Processed Food,3.3000000000000003,2015-06
2267,2015-02-26,9,3,frankfurter,5.5,Fresh Food,16.5,2015-02
4806,2015-10-27,19,2,sausage,3.1,Fresh Food,6.2,2015-10
2422,2015-11-11,7,2,citrus fruit,1.5,Fresh Food,3.0,2015-11
1164,2015-03-30,2,3,whole milk,1.8,Dairy,5.4,2015-03
3096,2015-06-23,28,3,misc. beverages,1.2,Beverages,3.5999999999999996,2015-06
1821,2015-05-21,1,1,tropical fruit,7.8,Fresh Food,7.8,2015-05
2298,2015-10-06,8,1,beef,19.5,Fresh Food,19.5,2015-10
4515,2015-05-10,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-05
3079,2015-03-10,9,1,frankfurter,5.5,Fresh Food,5.5,2015-03
3352,2015-06-13,19,3,sausage,3.1,Fresh Food,9.3,2015-06
1545,2015-10-17,2,3,whole milk,1.8,Dairy,5.4,2015-10
2999,2015-08-03,19,1,sausage,3.1,Fresh Food,3.1,2015-08
1230,2015-11-19,9,1,frankfurter,5.5,Fresh Food,5.5,2015-11
2578,2015-01-25,50,2,bottled beer,1.8,Beverages,3.6,2015-01
4611,2015-08-27,134,2,cereals,4.5,Snacks,9.0,2015-08
3575,2015-01-24,118,2,chocolate marshmallow,4.13,Bakery & Sweets,8.26,2015-01
2517,2015-09-29,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-09
2471,2015-03-19,57,1,meat,8.5,Fresh Food,8.5,2015-03
2560,2015-06-19,151,3,cocoa drinks,2.1,Beverages,6.300000000000001,2015-06
4492,2015-06-14,19,1,sausage,3.1,Fresh Food,3.1,2015-06
1217,2015-02-18,2,3,whole milk,1.8,Dairy,5.4,2015-02
2950,2015-10-10,27,2,coffee,8.5,Beverages,17.0,2015-10
4337,2015-10-26,1,2,tropical fruit,7.8,Fresh Food,15.6,2015-10
2599,2015-01-27,19,2,sausage,3.1,Fresh Food,6.2,2015-01
2924,2015-11-19,5,3,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2015-11
3734,2015-09-05,58,1,ice cream,1.8,Frozen & Processed Food,1.8,2015-09
3985,2015-07-24,107,1,liver loaf,8.5,Fresh Food,8.5,2015-07
1823,2015-11-11,9,2,frankfurter,5.5,Fresh Food,11.0,2015-11
1722,2015-08-27,100,2,chewing gum,0.5,Specialty & Seasonal,1.0,2015-08
3818,2015-03-29,38,2,soda,0.8,Beverages,1.6,2015-03
4924,2015-06-11,11,2,butter,3.2,Dairy,6.4,2015-06
3194,2015-05-03,10,1,chicken,7.2,Fresh Food,7.2,2015-05
2156,2015-08-07,19,3,sausage,3.1,Fresh Food,9.3,2015-08
3182,2015-05-05,38,3,soda,0.8,Beverages,2.4000000000000004,2015-05
2902,2015-08-16,104,3,cat food,11.2,Pet Care,33.599999999999994,2015-08
3450,2015-12-24,3,3,pip fruit,3.0,Fresh Food,9.0,2015-12
4262,2015-09-11,128,2,soft cheese,7.2,Dairy,14.4,2015-09
1276,2015-08-28,2,2,whole milk,1.8,Dairy,3.6,2015-08
2184,2015-01-23,38,2,soda,0.8,Beverages,1.6,2015-01
1670,2015-06-30,10,3,chicken,7.2,Fresh Food,21.6,2015-06
1198,2015-01-31,4,2,other vegetables,0.8,Fresh Food,1.6,2015-01
1858,2015-01-25,24,2,pastry,3.1,Bakery & Sweets,6.2,2015-01
1404,2015-01-16,58,1,ice cream,1.8,Frozen & Processed Food,1.8,2015-01
2899,2015-11-09,19,1,sausage,3.1,Fresh Food,3.1,2015-11
2057,2015-11-13,7,2,citrus fruit,1.5,Fresh Food,3.0,2015-11
2799,2015-02-27,14,1,chocolate,11.5,Bakery & Sweets,11.5,2015-02
4913,2015-08-01,49,1,beverages,1.1,Beverages,1.1,2015-08
2413,2015-06-26,17,2,bottled water,0.5,Beverages,1.0,2015-06
4819,2015-09-20,19,2,sausage,3.1,Fresh Food,6.2,2015-09
3014,2015-07-15,74,2,whipped/sour cream,5.5,Dairy,11.0,2015-07
1419,2015-04-07,22,2,root vegetables,1.8,Fresh Food,3.6,2015-04
2589,2015-04-29,58,3,ice cream,1.8,Frozen & Processed Food,5.4,2015-04
3648,2015-06-02,57,3,meat,8.5,Fresh Food,25.5,2015-06
1349,2015-12-13,9,2,frankfurter,5.5,Fresh Food,11.0,2015-12
2706,2015-10-03,1,1,tropical fruit,7.8,Fresh Food,7.8,2015-10
1144,2015-01-16,10,2,chicken,7.2,Fresh Food,14.4,2015-01
1275,2015-05-07,22,2,root vegetables,1.8,Fresh Food,3.6,2015-05
1851,2015-07-11,4,1,other vegetables,0.8,Fresh Food,0.8,2015-07
2305,2015-09-28,27,3,coffee,8.5,Beverages,25.5,2015-09
1905,2015-10-18,38,2,soda,0.8,Beverages,1.6,2015-10
3732,2015-12-06,10,2,chicken,7.2,Fresh Food,14.4,2015-12
2724,2015-04-30,58,3,ice cream,1.8,Frozen & Processed Food,5.4,2015-04
3245,2015-03-19,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,2015-03
2005,2015-04-20,23,1,pork,7.2,Fresh Food,7.2,2015-04
4643,2015-08-10,58,3,ice cream,1.8,Frozen & Processed Food,5.4,2015-08
2538,2015-07-27,4,3,other vegetables,0.8,Fresh Food,2.4000000000000004,2015-07
1173,2015-02-07,50,3,bottled beer,1.8,Beverages,5.4,2015-02
1703,2015-02-15,28,1,misc. beverages,1.2,Beverages,1.2,2015-02
3347,2015-01-24,8,3,beef,19.5,Fresh Food,58.5,2015-01
1561,2015-07-25,2,3,whole milk,1.8,Dairy,5.4,2015-07
1632,2015-08-27,10,1,chicken,7.2,Fresh Food,7.2,2015-08
2995,2015-02-18,51,3,dessert,1.15,Bakery & Sweets,3.4499999999999997,2015-02
1318,2015-09-26,24,3,pastry,3.1,Bakery & Sweets,9.3,2015-09
1133,2015-02-26,19,1,sausage,3.1,Fresh Food,3.1,2015-02
2357,2015-08-03,66,2,onions,1.3,Fresh Food,2.6,2015-08
4007,2015-03-13,1,1,tropical fruit,7.8,Fresh Food,7.8,2015-03
2383,2015-01-02,133,3,flower soil/fertilizer,2.83,Household & Hygiene,8.49,2015-01
3128,2015-08-30,58,3,ice cream,1.8,Frozen & Processed Food,5.4,2015-08
1372,2015-04-25,38,3,soda,0.8,Beverages,2.4000000000000004,2015-04
1839,2015-08-16,24,1,pastry,3.1,Bakery & Sweets,3.1,2015-08
3567,2015-02-17,3,3,pip fruit,3.0,Fresh Food,9.0,2015-02
3573,2015-04-03,57,3,meat,8.5,Fresh Food,25.5,2015-04
3765,2015-06-12,2,1,whole milk,1.8,Dairy,1.8,2015-06
2875,2015-03-12,108,2,zwieback,12.3,Snacks,24.6,2015-03
3737,2015-11-21,63,2,liquor (appetizer),11.2,Beverages,22.4,2015-11
3535,2015-02-28,3,3,pip fruit,3.0,Fresh Food,9.0,2015-02
4288,2015-11-13,25,1,canned beer,1.1,Beverages,1.1,2015-11
1334,2015-03-07,81,3,Instant food products,0.6,Frozen & Processed Food,1.7999999999999998,2015-03
2046,2015-02-28,23,1,pork,7.2,Fresh Food,7.2,2015-02
1922,2015-10-07,16,1,butter milk,6.1,Dairy,6.1,2015-10
2184,2015-09-19,73,2,oil,3.4,Pantry Staples,6.8,2015-09
2632,2015-09-23,57,2,meat,8.5,Fresh Food,17.0,2015-09
2108,2015-10-01,1,1,tropical fruit,7.8,Fresh Food,7.8,2015-10
2547,2015-11-24,38,3,soda,0.8,Beverages,2.4000000000000004,2015-11
4720,2015-02-12,38,2,soda,0.8,Beverages,1.6,2015-02
4008,2015-05-19,57,3,meat,8.5,Fresh Food,25.5,2015-05
1438,2015-11-28,9,2,frankfurter,5.5,Fresh Food,11.0,2015-11
3027,2015-09-14,74,2,whipped/sour cream,5.5,Dairy,11.0,2015-09
1342,2015-01-07,1,3,tropical fruit,7.8,Fresh Food,23.4,2015-01
4952,2015-08-26,19,2,sausage,3.1,Fresh Food,6.2,2015-08
1218,2015-08-20,1,2,tropical fruit,7.8,Fresh Food,15.6,2015-08
4804,2015-11-19,23,3,pork,7.2,Fresh Food,21.6,2015-11
3319,2015-11-17,50,2,bottled beer,1.8,Beverages,3.6,2015-11
2459,2015-09-22,2,2,whole milk,1.8,Dairy,3.6,2015-09
1123,2015-01-31,75,2,frozen vegetables,2.5,Frozen & Processed Food,5.0,2015-01
1827,2015-07-01,2,3,whole milk,1.8,Dairy,5.4,2015-07
4769,2015-09-20,19,1,sausage,3.1,Fresh Food,3.1,2015-09
3769,2015-02-27,23,3,pork,7.2,Fresh Food,21.6,2015-02
4713,2015-01-28,8,1,beef,19.5,Fresh Food,19.5,2015-01
1741,2015-12-20,19,2,sausage,3.1,Fresh Food,6.2,2015-12
4238,2015-12-12,1,1,tropical fruit,7.8,Fresh Food,7.8,2015-12
4051,2015-01-28,2,3,whole milk,1.8,Dairy,5.4,2015-01
4960,2015-08-19,17,3,bottled water,0.5,Beverages,1.5,2015-08
4602,2015-08-26,8,2,beef,19.5,Fresh Food,39.0,2015-08
3549,2015-02-12,20,1,brown bread,0.8,Bakery & Sweets,0.8,2015-02
2746,2015-05-29,50,2,bottled beer,1.8,Beverages,3.6,2015-05
2444,2015-06-17,19,2,sausage,3.1,Fresh Food,6.2,2015-06
3196,2015-11-04,3,3,pip fruit,3.0,Fresh Food,9.0,2015-11
4672,2015-11-05,9,1,frankfurter,5.5,Fresh Food,5.5,2015-11
3308,2015-03-08,64,1,UHT-milk,2.1,Dairy,2.1,2015-03
3328,2015-08-16,2,1,whole milk,1.8,Dairy,1.8,2015-08
4923,2015-09-23,16,1,butter milk,6.1,Dairy,6.1,2015-09
2981,2015-05-11,2,2,whole milk,1.8,Dairy,3.6,2015-05
3615,2015-09-02,37,2,herbs,6.5,Fresh Food,13.0,2015-09
1620,2015-03-22,1,3,tropical fruit,7.8,Fresh Food,23.4,2015-03
2583,2015-02-15,10,2,chicken,7.2,Fresh Food,14.4,2015-02
1362,2015-10-06,45,2,curd,9.8,Dairy,19.6,2015-10
2462,2015-01-08,23,3,pork,7.2,Fresh Food,21.6,2015-01
3198,2015-06-23,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,2015-06
3296,2015-05-22,21,3,hamburger meat,12.3,Fresh Food,36.900000000000006,2015-05
3447,2015-09-03,22,2,root vegetables,1.8,Fresh Food,3.6,2015-09
4001,2015-03-30,11,2,butter,3.2,Dairy,6.4,2015-03
2082,2015-06-21,64,3,UHT-milk,2.1,Dairy,6.300000000000001,2015-06
1679,2015-12-08,2,3,whole milk,1.8,Dairy,5.4,2015-12
3605,2015-04-05,19,3,sausage,3.1,Fresh Food,9.3,2015-04
3762,2015-01-04,25,2,canned beer,1.1,Beverages,2.2,2015-01
2375,2015-09-03,2,2,whole milk,1.8,Dairy,3.6,2015-09
1617,2015-03-30,73,1,oil,3.4,Pantry Staples,3.4,2015-03
3399,2015-04-09,19,2,sausage,3.1,Fresh Food,6.2,2015-04
1570,2015-03-15,9,2,frankfurter,5.5,Fresh Food,11.0,2015-03
1583,2015-03-24,76,2,sliced cheese,4.2,Dairy,8.4,2015-03
3348,2015-12-05,19,3,sausage,3.1,Fresh Food,9.3,2015-12
1427,2015-01-10,10,2,chicken,7.2,Fresh Food,14.4,2015-01
3041,2015-08-27,16,3,butter milk,6.1,Dairy,18.299999999999997,2015-08
1661,2015-11-08,3,1,pip fruit,3.0,Fresh Food,3.0,2015-11
1076,2015-06-12,19,1,sausage,3.1,Fresh Food,3.1,2015-06
3545,2015-09-29,11,3,butter,3.2,Dairy,9.600000000000001,2015-09
3593,2015-09-10,23,3,pork,7.2,Fresh Food,21.6,2015-09
3891,2015-02-16,104,3,cat food,11.2,Pet Care,33.599999999999994,2015-02
2115,2015-11-18,21,2,hamburger meat,12.3,Fresh Food,24.6,2015-11
2480,2015-03-26,1,1,tropical fruit,7.8,Fresh Food,7.8,2015-03
1532,2015-06-20,2,3,whole milk,1.8,Dairy,5.4,2015-06
2530,2015-06-13,152,2,softener,11.8,Household & Hygiene,23.6,2015-06
1803,2015-05-12,5,1,rolls/buns,1.2,Bakery & Sweets,1.2,2015-05
2604,2015-09-20,1,2,tropical fruit,7.8,Fresh Food,15.6,2015-09
